exa,博主头像,博主id,博主,博主主页,博文,博文独立网址,发布时间,发布终端,转发数,评论数,点赞数,<fullpath>,<createdate>,,,,,count,forward,comment,likes
聂树斌,http://tva1.sinaimg.cn/crop.0.0.180.180.50/005tT61qjw8ed66wjzxkwj30500500so.jpg,5022309096,莫拉牛,http://weibo.com/u/5022309096?refer_flag=1001030103_,夏克明杀人被判死刑.杀聂树斌的罪犯不审不判?总有一天苍天和人民要判它的死刑.,http://weibo.com/5022309096/B1Rculy6k?refer_flag=1001030103_,2014-04-28 20:26,微博 weibo.com,0,0,0,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2014-04-28:2014-04-29-23&Refer=g,2016-12-7 13:44:01,1,0,0,0,,,,
聂树斌,http://tva2.sinaimg.cn/crop.0.0.180.180.50/652f5916jw8ev8qz8877vj205005074c.jpg,1697601814,京华时报,http://weibo.com/jhsb?refer_flag=1001030103_,【河北版聂树斌：入狱多年后真凶出现】河北大城县的王进军，因雇凶伤人被判故意伤害罪，就在服刑期间，当年被指受他雇佣的奚某落网，奚某的口供并未提及王进军，法院也没有认定奚某是受人雇佣。王进军认为这是明显的错判，希望法院纠正。河北高院已派专人协调，但目前尚无结果。http://t.cn/8sEajJE,http://weibo.com/1697601814/B1P0pt41M?refer_flag=1001030103_,2014-04-28 14:51,人民微管家,21,6,4,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2014-04-28:2014-04-29-23&Refer=g,2016-12-7 13:44:01,1,21,6,4,,,,
聂树斌,http://tva4.sinaimg.cn/crop.0.0.180.180.50/68e2e039jw1e8qgp5bmzyj2050050aa8.jpg,1759699001,过期香水的地盘,http://weibo.com/u/1759699001?refer_flag=1001030103_,聂树斌冤案被披露近300天原始刑侦记录未找齐 （分享自 @新浪新闻） http://t.cn/8sElq4r,http://weibo.com/1759699001/B1Np3o0Nd?refer_flag=1001030103_,2014-04-28 10:46,新浪新闻中心,0,0,0,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2014-04-28:2014-04-29-23&Refer=g,2016-12-7 13:44:01,1,0,0,0,,,,
聂树斌,http://tva4.sinaimg.cn/crop.0.0.180.180.50/68e2e039jw1e8qgp5bmzyj2050050aa8.jpg,1759699001,过期香水的地盘,http://weibo.com/u/1759699001?refer_flag=1001030103_,聂树斌冤案真凶死刑前欲为替死者洗冤 （分享自 @新浪新闻）正义之剑到底在哪里？ http://t.cn/8sEl7oW,http://weibo.com/1759699001/B1NnOyr7v?refer_flag=1001030103_,2014-04-28 10:43,新浪新闻中心,1,2,0,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2014-04-28:2014-04-29-23&Refer=g,2016-12-7 13:44:01,1,1,2,0,,,,
聂树斌,http://tva2.sinaimg.cn/crop.0.0.512.512.50/9e5389bbjw8eylgqjhrzsj20e80e8jrw.jpg,2656274875,央视新闻,http://weibo.com/cctvxinwen?refer_flag=1001030103_,#我们读书吧#【央视主持人倾情推荐书目】①白岩松《杨牧诗集》②水均益《世界是平的》③康辉《红楼梦》④郎永淳《平凡的世界》⑤董倩《梵高传》⑥张越《病隙碎笔》 ⑦赵普《百岁忆往》⑧欧阳夏丹《谢谢你离开我》。在你迷茫、焦虑、失意、痛苦时，愿这些影响过他们的书照亮你前行的路。转给身边朋友！,http://weibo.com/2656274875/B1LV4CpQT?refer_flag=1001030103_,2014-04-28 7:00,微博 weibo.com,17393,1576,3689,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2014-04-28:2014-04-29-23&Refer=g,2016-12-7 13:44:01,1,17393,1576,3689,,,,
聂树斌,http://tva3.sinaimg.cn/crop.409.153.1228.1228.50/005AcxPYgw1efmfxsuge7j31kw16ob29.jpg,5115602266,张志同好,http://weibo.com/u/5115602266?refer_flag=1001030103_,1995年，21岁的聂树斌被河北高院以强奸罪和故意杀人罪判处死刑；2005年“真凶”王书金落网，供认奸杀康菊花。儿冤死，聂父自杀致偏瘫,http://weibo.com/5115602266/B1ql7qxQ8?refer_flag=1001030103_,2014-04-26 0:03,微博 weibo.com,0,0,0,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2014-01-01:2014-04-29-23&Refer=g,2016-12-7 13:26:04,1,0,0,0,,,,
聂树斌,http://tva1.sinaimg.cn/crop.0.0.180.180.50/ae0fb09ajw1e8qgp5bmzyj2050050aa8.jpg,2920263834,公寓鬼宿1987,http://weibo.com/u/2920263834?refer_flag=1001030103_,【视频聂树斌案被害者家属申诉 不信聂树斌作案|聂树斌|被害者|家属|作案_新浪视频】视频:聂树斌案被害者家属申诉 不信聂树斌作案 视频:聂树...（分享自 @新浪视频）,http://weibo.com/2920263834/B0T3LteLZ?refer_flag=1001030103_,2014-04-22 11:20,微博 weibo.com,0,0,0,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2014-01-01:2014-04-29-23&Refer=g,2016-12-7 13:26:04,1,0,0,0,,,,
聂树斌,http://tva4.sinaimg.cn/crop.0.0.180.180.50/a72ee762jw1e8qgp5bmzyj2050050aa8.jpg,2804868962,22ddfff,http://weibo.com/xinhuayuqing?refer_flag=1001030103_,#互联网20年#互联网拓展了中国人对政治和社会问题展开讨论的公共领域，也加强了民众间的联系与集体行动。孙志刚、邓玉娇、聂树斌、周正龙、周久耕、刘铁男、王林、李天一、宋林……每个名字后面都是互联网参与的公共事件，每一起事件都推动了对社会的启蒙与观念的改造。http://t.cn/8sYWtyW,http://weibo.com/2804868962/B0LdZsl13?refer_flag=1001030103_,2014-04-21 15:23,微博 weibo.com,6,1,0,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2014-01-01:2014-04-29-23&Refer=g,2016-12-7 13:26:04,1,6,1,0,,,,
聂树斌,http://tva4.sinaimg.cn/crop.306.9.383.383.50/656952ecjw8f9cp5deylqj20j60cs41n.jpg,1701401324,徐昕,http://weibo.com/poetjustice?refer_flag=1001030103_,【陈满：活着的聂树斌】这是一桩只有刑讯逼供口供的冤案，且有罪供述矛盾重重，证人证明无作案时间，警察伪证被当庭揭露…物证未鉴定，被公安扔掉，法院依传说中的证据判死缓。21年牢狱，30到51，父母年迈病重，盼活着时苍天开眼。拯救无辜者洗冤行动，一天都别迟延：呼吁高检复查，高法立即启动再审,http://weibo.com/1701401324/As4irgF3T?refer_flag=1001030103_,2014-01-15 6:50,享拍微博通,52050,3969,3455,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2014-01-01:2014-04-29-23&Refer=g,2016-12-7 13:26:04,1,52050,3969,3455,,,,
聂树斌,http://tva4.sinaimg.cn/crop.3.0.634.634.50/58cd5d55jw8e9vfhgubfrj20hs0hm0te.jpg,1489853781,北京我思故我在,http://weibo.com/u/1489853781?refer_flag=1001030103_,#李某某#案证据震撼曝光：提审口供让真相大白！录像多次故障，多人称被打；杨女坚称五人无套内射，一被告刚做完手术无法实现；鉴定报告杨女衣物多处有非被告精斑、未明血迹；杨女亲自到法院要求除李某外每人15万，穷人王某因不能一次付清被要求重判；杨女独自清醒跟随多个视频曝光 一号电梯（...,http://weibo.com/1489853781/AFWGGbi8z?refer_flag=1001030103_,2014-04-16 13:12,微博 weibo.com,3677,1457,385,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2014-01-01:2014-04-29-23&Refer=g,2016-12-7 13:26:04,1,3677,1457,385,,,,
聂树斌,http://tva1.sinaimg.cn/crop.340.840.1196.1196.50/56ec9e11jw1eu02sj1xl0j21kw24qhdt.jpg,1458347537,钻钻吧,http://weibo.com/zuanzuanbar?refer_flag=1001030103_,"回复 @钻钻吧 对博文 【浦志强“吃史”、斯伟江“提携”和袁裕来“心态”】的评论： ""比如河北聂树斌，福建念斌"" 查看原文： |浦志强“吃...",http://weibo.com/1458347537/B06QcbYf4?refer_flag=1001030103_,2014-04-17 8:35,新浪博客,0,1,0,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2014-01-01:2014-04-29-23&Refer=g,2016-12-7 13:26:04,1,0,1,0,,,,
聂树斌,http://tva1.sinaimg.cn/crop.0.0.180.180.50/a26319a7jw1e8qgp5bmzyj2050050aa8.jpg,2724403623,wyywll,http://weibo.com/u/2724403623?refer_flag=1001030103_,聂树斌案：正义之日，何时到来 - 八年了，聂树斌案依然停留于此，对于关心这个案件的公众而言，时间仿佛就此凝固了一般。6月25日，河北高院再审“真凶”王书金，检方在庭审中认为石家庄西郊奸杀案并非王书金所为。漫长的八年过去了，真... 不知道一个无罪的人被枪毙有多可怕。 http://t.cn/8sOfRT8,http://weibo.com/2724403623/B00tjtgBi?refer_flag=1001030103_,2014-04-16 16:22,bShare分享,0,0,0,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2014-01-01:2014-04-29-23&Refer=g,2016-12-7 13:26:04,1,0,0,0,,,,
聂树斌,http://tva2.sinaimg.cn/crop.0.0.180.180.50/b568ee7ejw1e8qgp5bmzyj2050050aa8.jpg,3043552894,gogo陶芬芳,http://weibo.com/u/3043552894?refer_flag=1001030103_,【视频聂树斌奸杀案疑似真凶认罪 检方拒不认同|聂树斌|奸杀案|王书金|真凶_新浪视频】视频：聂树斌奸杀案疑似真凶认罪 检方拒不认同 视频：聂树...（分享自 @新浪视频）,http://weibo.com/3043552894/AFMgCsw6x?refer_flag=1001030103_,2014-04-15 10:41,微博 weibo.com,0,0,0,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2014-01-01:2014-04-29-23&Refer=g,2016-12-7 13:26:04,1,0,0,0,,,,
聂树斌,http://tva1.sinaimg.cn/crop.0.0.180.180.50/ae1032f0jw1e8qgp5bmzyj2050050aa8.jpg,2920297200,勇敢的吉尔菲艾斯1980,http://weibo.com/u/2920297200?refer_flag=1001030103_,【视频河北聂树斌案疑凶王书金庭审现场|河北|人民法院|聂树斌_新浪视频】视频：河北聂树斌案疑凶王书金庭审现场 视频：河北...（分享自 @新浪视频）,http://weibo.com/2920297200/AFMeLuOnv?refer_flag=1001030103_,2014-04-15 10:36,微博 weibo.com,0,0,0,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2014-01-01:2014-04-29-23&Refer=g,2016-12-7 13:26:04,1,0,0,0,,,,
聂树斌,http://tva2.sinaimg.cn/crop.0.0.180.180.50/b58565a2jw1e8qgp5bmzyj2050050aa8.jpg,3045418402,哈喽连烽,http://weibo.com/u/3045418402?refer_flag=1001030103_,【视频聂树斌母亲质疑庭审现场物证与当年不一致|聂树斌|母亲|质疑|物证|奸杀_新浪视频】视频:聂树斌母亲质疑庭审现场物证与当年不一致 视频:聂树...（分享自 @新浪视频）,http://weibo.com/3045418402/AFMb4u9mF?refer_flag=1001030103_,2014-04-15 10:27,微博 weibo.com,0,0,0,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2014-01-01:2014-04-29-23&Refer=g,2016-12-7 13:26:04,1,0,0,0,,,,
聂树斌,http://tva3.sinaimg.cn/crop.0.0.180.180.50/a75f63a4jw1e8qgp5bmzyj2050050aa8.jpg,2808046500,双子弥勒雪彦,http://weibo.com/u/2808046500?refer_flag=1001030103_,【视频聂树斌案疑凶王书金称供认属重大立功|石家庄市|处罚|故意杀人|聂树斌_新浪视频】视频：聂树斌案疑凶王书金称供认属重大立功 视频：聂树...（分享自 @新浪视频）,http://weibo.com/2808046500/AFM98xDHU?refer_flag=1001030103_,2014-04-15 10:22,微博 weibo.com,0,0,0,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2014-01-01:2014-04-29-23&Refer=g,2016-12-7 13:26:04,1,0,0,0,,,,
聂树斌,http://tva3.sinaimg.cn/crop.0.0.180.180.50/a737182cjw1e8qgp5bmzyj2050050aa8.jpg,2805405740,勤奋的青山雅也,http://weibo.com/u/2805405740?refer_flag=1001030103_,【视频聂树斌奸杀案疑似真凶认罪 检方拒不认同|聂树斌|奸杀案|王书金|真凶_新浪视频】视频：聂树斌奸杀案疑似真凶认罪 检方拒不认同 视频：聂树...（分享自 @新浪视频）,http://weibo.com/2805405740/AFM8XiF33?refer_flag=1001030103_,2014-04-15 10:22,微博 weibo.com,0,0,0,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2014-01-01:2014-04-29-23&Refer=g,2016-12-7 13:26:04,1,0,0,0,,,,
聂树斌,http://tva1.sinaimg.cn/crop.0.0.180.180.50/5549270cjw1e8qgp5bmzyj2050050aa8.jpg,1430857484,金陵纳兰,http://weibo.com/u/1430857484?refer_flag=1001030103_,律师最大吗。河北聂树斌杀人误判未翻案引发一群名律师抱团死磕对决高院。随着法制的完善律师作为控方对立面，为了当事人和自身利益，利用本是判方的法院程序失误公开抱团叫板。这在行政化地方化的司法现状下，无疑是是最好的方法，但如果靠死磕来体现司法公信，不免颠倒了控辩判三方的位置和国家的尊严,http://weibo.com/1430857484/AFEk080hM?refer_flag=1001030103_,2014-04-14 14:27,E人E本商务平板电脑,0,0,0,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2014-01-01:2014-04-29-23&Refer=g,2016-12-7 13:26:04,1,0,0,0,,,,
聂树斌,http://tva3.sinaimg.cn/crop.0.0.180.180.50/628c4cbdjw1e8qgp5bmzyj2050050aa8.jpg,1653361853,吟啸有声z,http://weibo.com/yinxiaoyousheng?refer_flag=1001030103_,#我有话说#【河北省高院民商事案件审理将全部网上直播】 真恶心，先把聂树斌案平反，不要说那些假大空话。 http://t.cn/8sNCukX,http://weibo.com/1653361853/AFvgqA8oS?refer_flag=1001030103_,2014-04-13 15:23,新浪新闻评论,0,0,0,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2014-01-01:2014-04-29-23&Refer=g,2016-12-7 13:26:04,1,0,0,0,,,,
聂树斌,http://tva4.sinaimg.cn/crop.0.0.180.180.50/a5ae77f9jw1e8qgp5bmzyj2050050aa8.jpg,2779674617,携手征程在线,http://weibo.com/u/2779674617?refer_flag=1001030103_,分享自公民杨金柱 《聂树斌案要求阅卷 陈光武杨金柱欢迎律师同仁24日来... - 聂树斌案 要求阅卷 陈光武杨金柱欢迎律师同仁24日来石家庄围观 聂树斌一案的申诉已经到了最紧急... (来自 @头条博客) - |聂树斌案要...,http://weibo.com/2779674617/AFimLaMTr?refer_flag=1001030103_,2014-04-12 6:33,新浪博客,0,0,0,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2014-01-01:2014-04-29-23&page=2,2016-12-7 13:26:22,1,0,0,0,,,,
聂树斌,http://tva2.sinaimg.cn/crop.0.0.180.180.50/b57d8ec4jw1e8qgp5bmzyj2050050aa8.jpg,3044904644,杨芳6688,http://weibo.com/u/3044904644?refer_flag=1001030103_,【视频河北高院终审宣判 聂树斌案非王书金所为|王书金|终审|宣判|聂树斌_新浪视频】视频:河北高院终审宣判 聂树斌案非王书金所为 视频:河北...（分享自 @新浪视频）,http://weibo.com/3044904644/AF0Mz7oeL?refer_flag=1001030103_,2014-04-10 9:47,微博 weibo.com,0,0,0,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2014-01-01:2014-04-29-23&page=2,2016-12-7 13:26:22,1,0,0,0,,,,
聂树斌,http://tva4.sinaimg.cn/crop.39.39.119.119.50/005zEWWXgw1ef97fkyooqj305j05jaa8.jpg,5107595647,疯狂的丞,http://weibo.com/u/5107595647?refer_flag=1001030103_,【陈满：活着的聂树斌】这是一桩只有刑讯逼供口供的冤案，且有罪供述矛盾重重，证人证明无作案时间，警察伪证被当庭揭露…物证未鉴定，被公安扔掉，法院依传说中的证据判死缓。21年牢狱，30到51，父母年迈病重，盼活着时苍天开眼。拯救无辜者洗冤行动，一天都别迟延：呼吁高检复查，高法立即启动再审,http://weibo.com/5107595647/AESgoF7rk?refer_flag=1001030103_,2014-04-09 12:06,微博 weibo.com,0,0,0,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2014-01-01:2014-04-29-23&page=2,2016-12-7 13:26:22,1,0,0,0,,,,
聂树斌,http://tva3.sinaimg.cn/default/images/default_avatar_male_50.gif,3499774334,长江黄河35,http://weibo.com/u/3499774334?refer_flag=1001030103_,"评论 @律坛怪侠杨金柱 的博文 【杨金柱关于对新浪博客全面改版的说明】： ""体谅杨大侠的难处，但是，河北省石家庄的聂树斌死刑案阅卷申请进展如何？辽宁袁诚家案再审真相如何？此事关系到国家法治大事，让关心国家法制建设的人们挂心。"" 查看原文： |杨金柱关于...",http://weibo.com/3499774334/AERErE4sf?refer_flag=1001030103_,2014-04-09 10:33,新浪博客,0,0,1,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2014-01-01:2014-04-29-23&page=2,2016-12-7 13:26:22,1,0,0,1,,,,
聂树斌,http://tva1.sinaimg.cn/crop.0.0.1440.1440.50/5c57e3e0jw8f0j4yhpgsgj2140140796.jpg,1549263840,Bluellow,http://weibo.com/bluellow?refer_flag=1001030103_,【辩护人】原以为，且不论法理，仅就近几年允许媒体报道的“冤假错”案——从佘祥林案、赵作海案到张辉张高平案再到聂树斌案——也足以使哪怕最漠不关心的“公民”对辩护这件事有了一个即使不算好至少也算是中性的印象吧。没想到，这么多年过去了，人们对辩护律师的评价还是“蒙昧良心”。寒心！,http://weibo.com/1549263840/AEN8ZgReR?refer_flag=1001030103_,2014-04-08 23:04,微博 weibo.com,0,0,0,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2014-01-01:2014-04-29-23&page=2,2016-12-7 13:26:22,1,0,0,0,,,,
聂树斌,http://tva3.sinaimg.cn/crop.0.0.180.180.50/9aad9ab0jw1e8qgp5bmzyj2050050aa8.jpg,2595068592,律师kxj九哥,http://weibo.com/672074449?refer_flag=1001030103_,分享自公民杨金柱 《杨金柱为聂树斌案阅卷事重发《中国律师的使命》》 - 杨金柱为聂树斌案阅卷事重发《中国律师的使命》 http://t.cn/h4xdKA ... (来自 @头条博客) - |杨金柱为聂...,http://weibo.com/2595068592/ADZMtg9rI?refer_flag=1001030103_,2014-04-03 17:24,新浪博客,0,0,0,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2014-01-01:2014-04-29-23&page=2,2016-12-7 13:26:22,1,0,0,0,,,,
聂树斌,http://tva1.sinaimg.cn/crop.0.0.180.180.50/005tT61qjw8ed66wjzxkwj30500500so.jpg,5022309096,莫拉牛,http://weibo.com/u/5022309096?refer_flag=1001030103_,法制社会是那个定的？反腐是怎样反的？聂树斌案从2007年后就应定为刑事案件？王婆卖瓜自卖自，，，，，，我愿地球早点爆炸越快越好 我在:|千山东路,http://weibo.com/5022309096/ADVlpcwpy?refer_flag=1001030103_,2014-04-03 6:06,Android客户端,0,0,0,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2014-01-01:2014-04-29-23&page=2,2016-12-7 13:26:22,1,0,0,0,,,,
聂树斌,http://tva2.sinaimg.cn/crop.2.6.97.97.50/63aeaff7jw8f62syyxsshj202s030wed.jpg,1672392695,陈光武律师,http://weibo.com/278120099?refer_flag=1001030103_,【聂树斌案近况】今天终于打通了河北高院贾建平庭长电话。问为何打不通电话，贾庭长称很忙，基本没在办公室。我说您不是承诺发现未接电话会主动回复的吗？贾庭长称这几天忙得连喝口水的的时间也没有。问及聂案进展，称还没有开会研究，让耐心等待。耐心，是有极限的。但愿我们的耐心到达极限之前......,http://weibo.com/1672392695/ADPOop2UC?refer_flag=1001030103_,2014-04-02 16:01,微博 weibo.com,24,12,2,http://s.weibo.com/weibo/%25E8%2581%2582%25E6%25A0%2591%25E6%2596%258C&typeall=1&suball=1&timescope=custom:2014-01-01:2014-04-29-23&page=2,2016-12-7 13:26:22,1,24,12,2,,,,
